twitter_id	cluster_id
682473968415150080	8578
682473984961687552	6043
682473985787858944	6117
682474025596137473	6043
682474068508061696	8578
682474116859957249	6043
682474124632023040	6321
682474153446871040	211
682474167804030976	1580
682474206039261185	8578
682474221323350016	3709
682474278852362241	8578
682474316211052545	211
682474331008561152	1580
682474353720688640	6321
682474368455327744	3709
682474474688671744	211
682474502387793922	211
682474593609740288	8578
682474628728664064	8578
682474668373204992	6640
682474702389014528	5048
682474724732092416	6321
682474738510376961	8578
682474755556012032	6321
682474765022576640	4825
682474813185724416	1580
682474824560734208	4435
682474862833733632	6321
682474881083129856	2361
682474902134337536	10259
682474920891269120	6117
682474925333045248	6321
682474952877031424	6321
682474961315864576	6321
682474988084002817	8578
682474989174538240	6043
682475005209382912	3709
682475005461065728	4435
682475036519854084	6321
682475059890524160	211
682475122964312064	6117
682475131600506880	3709
682475136012914688	4435
682475138634366977	10259
682475192904486912	8578
682475196201177092	6321
682475226916085760	8578
682475279818866688	8578
682475312983216128	5048
682475319266263041	6043
682475387599892480	10699
682475485473955840	3709
682475498497245184	4825
682475532253065216	1580
682475536673845248	5048
682475692181852165	211
682475733743218691	1580
682475743956320256	8578
682475773299679232	6321
682475774637641728	10259
682476003122376705	3709
682476011611680768	1580
682476014040150016	1580
682476181699047424	211
682476194416177152	10699
682476287483576320	9240
682476289576550400	9240
682476290310553601	8578
682476291606622208	9240
682476295016574976	9240
682476295180169216	9240
682476297260511232	9240
682476301115088896	9240
682476303686189056	9240
682476304663482368	9240
682476306630598656	9240
682476327392403456	211
682476406446649345	10699
682476455385788416	4825
682476465275990016	211
682476469491232768	6043
682476487837126656	8578
682476509785882624	3709
682476512499601408	6640
682476512919076864	211
682476522112987137	3709
682476559941406722	5048
682476646021120001	6640
682476647543615489	2108
682476740409712640	3709
682476752380248069	6117
682476785909497857	211
682476794579169281	3709
682476805194842112	6321
682476894936236032	10699
682476932588552192	4825
682476964582699008	6321
682477015262457856	8578
682477025391673344	211
682477072997052420	4435
682477163996692480	4825
682477198385766400	3709
682477212612882432	8578
682477267595964416	4825
682477296469557249	9240
682477308918259712	6117
682477349003214848	10699
682477360059383808	3709
682477383006470145	211
682477447615479809	10259
682477452606713856	1580
682477453646917633	8578
682477491915743232	6321
682477531983904768	8578
682477535549087745	4825
682477549134430208	8578
682477572773539841	3709
682477574585487361	8578
682477578003808256	3709
682477582537756672	8578
682477596873863168	2322
682477611021418496	2322
682477612560740353	5048
682477665811578881	9240
682477700364263424	4435
682477831172001792	2361
682477837039878144	8578
682477871114354688	2361
682477881646264321	8578
682477934007853056	5048
682477952244789249	211
682477988152242176	6117
682478013758500864	4435
682478122097340418	3709
682478137511383040	211
682478143773474817	10499
682478164317179904	5048
682478168939343876	6043
682478210681012224	2322
682478229320527873	8578
682478245770588160	3709
682478248375271424	6043
682478258768752640	6640
682478266951823360	6640
682478276300910592	6321
682478286228860928	5048
682478308710313984	8578
682478309830168576	8578
682478311214219264	1580
682478316285247488	4825
682478338154315776	8578
682478367355092992	8578
682478384312627200	8578
682478417988730880	4825
682478425597165568	6117
682478445000060928	2361
682478469251514370	3709
682478510368243713	3709
682478516269674496	4825
682478597739790336	211
682478641129897984	10259
682478642245550080	10499
682478653138190336	3709
682478729516462080	3709
682478783190974464	6321
682478824374833152	3709
682478830557237250	8578
682478849196736513	1580
682478873678884864	8578
682478891789869056	4435
682478893115244544	3709
682478962421972992	6321
682478979174023169	6321
682479017967140864	1580
682479025755959296	3709
682479053463502849	8578
682479061562724352	4435
682479077111021568	211
682479080868941824	9240
682479095683399680	4825
682479096723599361	2108
682479154705645568	10699
682479190432694272	5048
682479215950884864	6321
682479259617771520	6043
682479280945774592	10699
682479286440308736	8578
682479292559798272	4435
682479354429976577	10259
682479371710558208	1580
682479437443653632	4435
682479465356722176	4825
682479523179442177	6640
682479591047430144	8578
682479597171163137	3709
682479640682868737	6043
682479645158162432	3709
682479681166245888	6117
682479763894747136	1580
682479825727127552	8578
682479864285409280	3709
682479867779264512	3709
682479870128033792	6043
682479899303657472	3709
682479943192850432	2361
682480039116587009	8578
682480045940682752	10259
682480055839227904	4435
682480087686639616	3709
682480097773924352	5048
682480103159410688	5048
682480105390747648	4825
682480179642535936	8578
682480205345222657	6043
682480222814515200	2966
682480228451643392	2966
682480231064690688	6043
682480239801405440	1580
682480321875546112	6640
682480322383069184	4435
682480343950192640	3709
682480467522748418	3709
682480507108638720	4435
682480571931561987	6640
682480721848614912	6321
682480722536460288	6321
682480763451883520	10499
682480766731825152	2361
682480778903719936	2966
682480781311242242	4435
682480824818753536	3709
682480847547686913	3709
682480853767725057	8578
682480854950670337	8578
682480858364772353	3709
682480904565055493	3709
682480928468369408	4435
682480938710859776	8194
682480984126808064	4825
682480985053786112	6117
682481014418071553	6117
682481081577254912	10259
682481172342042625	2361
682481198422208512	3709
682481228684128256	2966
682481230248542209	4435
682481257750638592	3709
682481268282540032	6321
682481333529088000	8578
682481334900633602	4825
682481368014712832	10499
682481386075369472	6321
682481398519861248	4435
682481415129305088	8578
682481417628987392	10259
682481507248812032	8578
682481516090404865	8578
682481532523687936	8578
682481557874077696	3709
682481559006515200	211
682481566963077120	10259
682481585116065793	8578
682481608734150656	8578
682481638614396928	4825
682481665667645440	8578
682481749088202752	6640
682481818734493696	10259
682481848509952004	6321
682481874397184000	2322
682481876657922049	2966
682481883075219457	10259
682481887512780800	8578
682481898342461442	6117
682481899709808641	6640
682481913332916224	3709
682481924510740480	3709
682481948422483969	3709
682482011534168064	3709
682482068278915072	2361
682482159496605697	3709
682482257278464000	8578
682482273053229056	8578
682482313154969601	10259
682482365675999232	2966
682482373762674688	1580
682482416238366720	10259
682482435720876032	3709
682482456604340224	3709
682482471527669760	4435
682482530965131266	3709
682482594106183680	3709
682482602893271040	10499
682482606756245505	3709
682482708589711362	3709
682482770489249792	3709
682482798201073664	4435
682482827330478080	6043
682482870049476608	3709
682482887036420096	3709
682482909354291200	6117
682482947811885056	10699
682482948776550403	8578
682482977163636736	5048
682483030812946435	8578
682483117924429824	2361
682483121527386113	3709
682483123590934528	8578
682483126875099136	3709
682483159729049601	8578
682483181631717377	8194
682483211730071552	8578
682483228058501124	6640
682483241136336896	211
682483249017434112	6117
682483264360177666	211
682483284308287488	4435
682483315828457472	1580
682483362678833152	6117
682483381662257152	3709
682483415996854272	211
682483467779751936	6043
682483474004066304	8578
682483477720240128	6043
682483482208124928	6321
682483503418728448	3709
682483521793978368	211
682483562487132160	4825
682483582162616320	6640
682483593956999168	3709
682483614500679680	4825
682483614660034560	6117
682483632406159360	4435
682483648352890880	3709
682483658062692352	6043
682483676375060480	3709
682483682033164288	3709
682483684381978624	3709
682483695635292161	6117
682483726555680768	9240
682483731307823109	3709
682483734986264580	8194
682483736185823232	2966
682483736487804929	10699
682483737075036160	211
682483738119421952	4435
682483742687014912	3709
682483753084710912	4435
682483854289027079	8194
682483863755603968	3709
682483876745363456	4435
682483886522253312	3709
682483890573983744	211
682483912216412160	6117
682483912275263488	2966
682483915496517636	6321
682483928641449984	8578
682483961822613506	211
682484063437983744	211
682484068194320386	8578
682484072317382657	6117
682484074146082816	2322
682484091304972288	3709
682484112096145408	2322
682484114587553792	8578
682484116940521472	4435
682484157453348864	6043
682484157847629824	6321
682484175451062272	3709
682484175857938433	6043
682484177896345600	2966
682484213036224512	9240
682484261732118528	9240
682484273820135424	6321
682484278811312129	4435
682484281516621825	4825
682484283613773824	6043
682484284482043904	3709
682484289729114116	211
682484315947700224	2322
682484316883030018	1580
682484422671745024	9240
682484424605347840	3709
682484433321127936	4435
682484449397850112	6321
682484458541453312	3709
682484480406347776	3709
682484489612845056	4825
682484514619265024	3709
682484583431012352	4435
682484611537088512	8578
682484625034350596	3709
682484640012185600	4435
682484640280612864	4825
682484641144680449	2361
682484647624839168	8578
682484668764139520	6043
682484674808123392	6117
682484679853912064	8578
682484680285880320	8578
682484687978278912	8578
682484718407946240	3709
682484725198548992	6640
682484764088119297	4435
682484792638726144	1580
682484793259470848	6043
682484801845223424	3709
682484811538280448	4435
682484820140802049	3709
682484856446709760	8578
682484873806876672	8578
682484898159038464	8578
682484911819849728	4825
682484920015556609	2361
682484928525811712	8578
682484955025387520	211
682484966383599616	211
682485026475405312	6043
682485037808402433	1580
682485067344670720	6043
682485073824866304	8578
682485079990472705	6043
682485093257080832	4435
682485135837638656	8578
682485169547292672	3709
682485176606310400	3709
682485259607347200	2322
682485266003681280	4825
682485285444292609	8578
682485287637938177	3709
682485319296483328	8578
682485329664819200	6043
682485335637553152	6640
682485349680082945	211
682485382185881601	5048
682485389651800064	8578
682485391786639360	6117
682485398363312128	8578
682485507725606915	1580
682485511240466432	1580
682485519750696960	8578
682485570908602368	6117
682485611677249536	5048
682485637191208960	4435
682485660918366208	8578
682485712462155776	5048
682485716346093568	8578
682485726848651265	3709
682485808687923200	3709
682485885468807168	2361
682485912907943936	1580
682485923272110081	8578
682485982667616256	8578
682485983128993793	3709
682486010073190400	4825
682486016469524480	8194
682486028670730241	8578
682486036983877632	6117
682486074728407041	4435
682486086212423680	8578
682486185768398848	1580
682486185923592192	4825
682486209596264448	6321
682486227036155904	3709
682486238377545728	3709
682486269797072896	10259
682486277254549504	2108
682486298708434945	2361
682486357499981824	6117
682486367318884354	2361
682486396536406016	6640
682486409991696385	10259
682486462206590976	10259
682486479420047360	5048
682486497421987842	6321
682486506464894976	1580
682486512118829056	8578
682486525716770816	1580
682486551234908162	3709
682486551889219584	3709
682486622307414016	8578
682486637985710082	4825
682486647951343616	3709
682486658118348801	3709
682486695699308545	8578
682486714049392640	2361
682486744617463811	10499
682486768583766016	2361
682486802079453184	2322
682486819741630464	10499
682486835495452673	8578
682486840683827201	6640
682486875949535232	4435
682486933046607872	8578
682487054966632448	211
682487096578277376	8578
682487100479016960	211
682487148466012160	8194
682487177666805760	2361
682487200974516224	2966
682487225028861952	211
682487236198281216	3709
682487241806057472	3709
682487277847736320	3709
682487333170622465	2108
682487333745197056	2361
682487338799362049	8578
682487374383824897	6117
682487422253424640	3709
682487479992193024	8578
682487535642230784	2361
682487553602248704	10259
682487569989382144	5048
682487571042177024	3709
682487612062482432	10259
682487621436751872	4435
682487645662871552	3709
682487646803869698	8578
682487655951642624	4435
682487679418810369	2361
682487684506513409	3709
682487732510298112	1580
682487742899589120	211
682487779918516225	211
682487855072034816	8578
682487930418511872	8578
682487952807690240	3709
682487968326619136	4435
682488010269679617	6043
682488025218215937	2361
682488058504167424	6117
682488062467829760	5048
682488127739527168	8194
682488128611827713	9240
682488131086626816	4435
682488131187113984	2966
682488133833785344	9240
682488142641913856	2322
682488170102022144	3709
682488178675204096	3709
682488185432178688	4435
682488264058601473	6043
682488279409770496	6117
682488307671011328	4435
682488319930974208	4435
682488351962886144	3709
682488359500025856	8578
682488396565053440	4435
682488407419973632	4435
682488415015813120	6117
682488470011539456	10259
682488472041553921	8578
682488477649350657	10259
682488489934471168	6640
682488513712001024	6043
682488532749914112	3709
682488590165741569	211
682488595291181056	3709
682488649074737152	3709
682488657392087040	2966
682488686815133696	6117
682488703026073601	10259
682488721216802816	2361
682488749473820676	9240
682488749926821888	4435
682488779773468673	3709
682488859263897600	2322
682488861025538048	6043
682488900636545024	6043
682488924166602752	2361
682488925085122560	6640
682488931057831936	3709
682488939584876544	8578
682488948170567680	6117
682489059382550528	10699
682489075010539520	10259
682489089506062336	6043
682489123513446400	8578
682489141557334020	3709
682489144849895428	9240
682489149463609344	8578
682489175627685888	2361
682489207818969088	5048
682489269596909570	10259
682489325557276672	1580
682489351431913474	2966
682489355424919552	4435
682489370692161536	4435
682489385154129920	10259
682489418175901696	6043
682489432155549696	8578
682489454309851136	6640
682489502028443649	6321
682489554784391168	5048
682489570995343360	1580
682489708077826048	6043
682489713983406080	10259
682489734543872001	4825
682489751685967872	4435
682489769176252416	211
682489827414159361	3709
682489831482638336	5048
682489851439132672	4435
682489889070419968	6117
682489936751140864	2966
682489985329684480	3709
682490022927450112	1580
682490031542517760	3709
682490078954942464	6117
682490089113522176	3709
682490102182973441	10699
682490114124156929	8194
682490124865765376	8194
682490133359243265	5048
682490158093086720	6043
682490198987522048	4435
682490229803118592	3709
682490252708200449	211
682490275898507265	9240
682490299000745984	3709
682490313898913792	6640
682490350523559936	8578
682490407192780800	9240
682490564470784000	8578
682490597203165184	3709
682490634377269248	8578
682490637661417473	4825
682490656812609536	2966
682490719626498049	8578
682490728409362433	10699
682490744217677825	4435
682490801377644544	4435
682490863856041984	10499
682490868847263744	1580
682490915857002496	3709
682490954465570816	8578
682490958592782336	6117
682490986791104512	6043
682490992235266049	2966
682491020467159040	6640
682491091149524992	211
682491163299966977	211
682491205234601984	4435
682491249140600832	6640
682491265833955329	3709
682491272129581056	4435
682491290525822976	2322
682491301724565504	2108
682491328819802113	211
682491355373940736	8194
682491381248557057	8578
682491396952055808	10259
682491399502204928	3709
682491438018506752	8578
682491452350443520	4825
682491463603732480	6043
682491472348864512	10499
682491473057693696	1580
682491489562279937	8578
682491499045609472	5048
682491561691754501	5048
682491591630700544	4825
682491615294930944	8578
682491665567887360	6117
682491667203637248	6117
682491708861448192	8578
682491729518419968	8578
682491750313799681	2966
682491762565197824	8578
682491793527713792	4435
682491825009999872	8578
682491825056313344	1580
682491844647862272	6117
682491889451446272	1580
682491936285028353	3709
682491951619424256	1580
682491959261446144	6117
682491962700742656	10499
682491981642231813	211
682492000021688320	5048
682492025674010624	211
682492030572957696	2108
682492124709912576	5048
682492150572003328	3709
682492197762019328	3709
682492201797029888	1580
682492233375956992	6117
682492260555055104	10499
682492271649026049	4825
682492286215819264	6117
682492299079737344	6117
682492346727034880	211
682492353429504000	2966
682492353710534656	5048
682492368478683137	4435
682492372450701313	6117
682492377022476288	6043
682492391836774401	6117
682492398799290369	2322
682492439823826944	6321
682492460468146176	211
682492477123784704	8578
682492479170555905	2322
682492529414139906	8578
682492591561150464	211
682492698457190401	4825
682492825867542528	4825
682492830946844672	8578
682492832536522752	9240
682492852597846016	6117
682492902774304768	3709
682492934911045632	1580
682492944872521728	2322
682492953122738176	1580
682492959611162625	3709
682493003982831616	6043
682493033175203840	6117
682493040825597952	4435
682493057816772608	8578
682493058097770497	1580
682493066062753792	3709
682493166780551168	6117
682493194911756289	5048
682493211978371072	1580
682493237559476225	8194
682493253472653313	5048
682493254345031680	6117
682493256123478016	6117
682493265157959680	2966
682493275245260801	8578
682493282862120960	4825
682493298624327680	8578
682493341993463813	10699
682493351908741120	1580
682493407516819457	211
682493516786876416	2966
682493547879202817	211
682493652376121344	10499
682493658478710785	1580
682493709871616000	6043
682493715785596928	2322
682493750598340608	2322
682493841740546048	2966
682493857452417024	211
682493864066871296	6640
682493866109452288	10259
682493879929679873	2361
682493881766772736	9240
682493890012786688	2108
682493942374465536	8578
682493945272778752	3709
682493973282295808	10499
682494016382988289	8578
682494033193734145	211
682494034003234817	5048
682494086482374656	6640
682494087333818368	10259
682494166941708289	9240
682494236059676672	4435
682494265302319104	4435
682494268829728768	6640
682494313281024001	6640
682494338581020672	4435
682494349993754626	2108
682494357572816896	2966
682494379349663744	211
682494418704809984	211
682494424568479745	4825
682494439386906624	8194
682494483313913856	2966
682494488036519936	8578
682494561869021184	6117
682494579925479424	4825
682494591073947648	4825
682494606009888769	211
682494616780861440	2322
682494621180641280	3709
682494631423176704	6640
682494635919409152	1580
682494680806850560	8578
682494704194293760	3709
682494718983409664	3709
682494750797250560	6043
682494762277048320	2966
682494807952982016	8578
682494838412034048	6043
682494855814213632	6117
682494885535059968	2322
682494915054563328	8578
682494928899977217	3709
682494955294711808	2108
682494957681295360	6321
682495025679314944	2361
682495115626156032	2966
682495119463952385	5048
682495136840978434	8578
682495163441229825	2322
682495168344420353	1580
682495202842558464	8194
682495213940699136	8578
682495220131430401	1580
682495237781065728	211
682495314788483072	8578
682495321709101056	211
682495342408011776	3709
682495361643098112	6321
682495362553262080	6117
682495397420511232	6117
682495430861713409	6321
682495451510222849	6043
682495452621737984	2322
682495481122025472	4825
682495484527796224	4435
682495531218780160	211
682495549795364864	2322
682495558112653313	4435
682495577289003008	8578
682495599816642560	3709
682495618267398144	2966
682495651532386304	2966
682495666233438208	3709
682495680871575552	211
682495686554693632	8578
682495702811947008	4435
682495709279588352	6640
682495725469601793	4435
682495736236253184	9240
682495767412604928	6043
682495823658225664	3709
682495841253355520	1580
682495899776475136	6117
682495900451762176	10259
682495908332875776	5048
682495918650867712	6640
682495931460251648	211
682495936824782848	8578
682495949827084292	6043
682495975626248192	6117
682495998229377024	8578
682496003866517504	6640
682496012162887680	3709
682496030043205637	8578
682496039471984640	10259
682496052516225024	8578
682496063694057476	2966
682496066445520896	3709
682496070421753857	3709
682496098083192832	10259
682496116714270720	5048
682496126348587009	8578
682496159470993408	2966
682496194933817345	4825
682496199270744064	2966
682496218816245761	3709
682496242086195201	6640
682496248671277056	4435
682496249656905728	3709
682496266278952960	4435
682496345056350208	211
682496467181899776	8578
682496498932781056	2108
682496521145872385	1580
682496523243008000	6117
682496557200052225	4825
682496568671473664	10259
682496602452406272	4435
682496625944735745	4435
682496669917810688	211
682496727476219904	4435
682496729820823552	8578
682496742328283138	2361
682496746115739649	3709
682496759730454528	211
682496771017322496	6640
682496796195688448	6117
682496834380640256	9240
682496835831894016	3709
682496836607803392	9240
682496838587539456	9240
682496839661305856	9240
682496841863290880	9240
682496843943690240	9240
682496845399093248	9240
682496847827582976	9240
682496850100916224	9240
682496852076425218	9240
682496854135836672	9240
682496856258166784	9240
682496856857952256	9240
682496859051573248	9240
682496859621986304	3709
682496861182259200	9240
682496865464614913	8578
682496882174783488	1580
682496886754926592	1580
682496892870201344	1580
682496943772274688	3709
682496949820461056	1580
682496992124231680	8578
682496999107760128	4435
682497020813246464	6640
682497050311815168	6640
682497191890546688	211
682497219010924544	6321
682497242285125632	211
682497254867996672	8578
682497277538242560	4435
682497338544361472	6640
682497367430533120	6043
682497378595782656	8578
682497389941374976	3709
682497401882587137	4825
682497421096693760	6043
682497445331337216	4435
682497479573684226	10499
682497487312171009	1580
682497511882358784	9240
682497517502771201	8578
682497533977980928	10499
682497536943329280	8578
682497547307462656	6640
682497576973762560	3709
682497577892331522	8578
682497611966853122	2108
682497643352817664	8578
682497701934661633	4435
682497734696374272	3709
682497780464631808	8578
682497783618768901	10499
682497800475684864	10499
682497808172191744	3709
682497828711694336	4435
682497844150988800	6117
682497845035925505	2966
682497851587440640	2108
682497960467369985	4435
682497989928157186	2966
682498003450654720	6117
682498016260046848	211
682498037655203840	6640
682498039798444032	3709
682498043313270784	1580
682498099340820480	211
682498114876489728	4435
682498125945241600	1580
682498133222383616	6117
682498159768121345	2322
682498172527218688	4435
682498244375609349	211
682498251409371136	3709
682498264185307136	4435
682498278253051904	2108
682498295541948416	3709
682498310054232064	211
682498418279903233	8578
682498433266114560	5048
682498544884920320	5048
682498553244172288	3709
682498619791007745	5048
682498643459502080	3709
682498652837920768	3709
682498669057327105	211
682498682990800896	10259
682498735721590784	1580
682498788737609728	6640
682498832177991680	8578
682498846723825664	4435
682498861928198144	3709
682498863480082432	5048
682498875937157120	6117
682498881142284288	6321
682498881683386368	3709
682498915502010368	10499
682498949790482434	6640
682498953594683392	211
682498956681723904	5048
682498966626394112	6640
682499004492562433	3709
682499021185875968	6117
682499023073316864	6321
682499036134379520	8578
682499039494012929	6640
682499046649495552	1580
682499085153251328	8578
682499099392897024	4435
682499108758777856	3709
682499128484622337	3709
682499182859554816	8578
682499210801995776	6321
682499262630989828	4825
682499267408322560	4435
682499271078326272	8578
682499282268717056	3709
682499305479999488	4435
682499315500224512	2966
682499321166704640	3709
682499327424598016	10259
682499358290526208	211
682499401248555008	4435
682499424543739904	6321
682499468437110784	3709
682499506794029057	211
682499535571140608	4435
682499537651511297	3709
682499541917167616	8578
682499582203408384	8578
682499590466179073	3709
682499641313734656	8578
682499649933066240	3709
682499668408938497	1580
682499670833283072	1580
682499682539540481	211
682499712835043328	8578
682499732074270720	2322
682499755017138176	6043
682499757156241408	9240
682499761929351168	2966
682499789590769664	4435
682499796641382401	9240
682499820100173825	3709
682499831575740416	4435
682499863624445953	211
682499886592425985	2361
682499904590245888	6321
682499923074543617	3709
682499930645262336	211
682499975700414464	8578
682499982453256192	4435
682500012631261184	6117
682500038287880192	211
682500043195191296	4825
682500049859903488	3709
682500097326845952	6117
682500121100185600	5048
682500121565728768	2108
682500141690007553	9240
682500152842698757	4435
682500193623879680	10259
682500236720369664	3709
682500238834294784	5048
682500241162145792	2322
682500309453815808	4435
682500331402428416	5048
682500339145293824	3709
682500393889337345	6043
682500469445537792	6321
682500544292876288	2361
682500550156509185	4435
682500552354344960	4435
682500565935460352	1580
682500567005032449	6117
682500613977018368	2966
682500636294955009	1580
682500654066053120	3709
682500668268089344	4435
682500705832333312	5048
682500751713812481	4435
682500773977165824	10499
682500813151977472	211
682500813319761920	6640
682500834379304960	2361
682500841568350208	2361
682500864372817921	8578
682500868709715968	1580
682500904197689344	6043
682500921897684993	8578
682500927262224384	3709
682500958052564995	211
682501024414875649	3709
682501033944330240	5048
682501050994159616	2322
682501062759198720	8578
682501078030663680	8578
682501083915272192	1580
682501092693938176	3709
682501112440696832	10259
682501118203674624	2361
682501182284234752	4825
682501199501856768	3709
682501207815012352	5048
682501210935549952	3709
682501216098775040	6117
682501237611335680	3709
682501238576037888	3709
682501239888805888	3709
682501245756686336	1580
682501248621359104	3709
682501249699328000	1580
682501294247022592	8578
682501327126171648	6117
682501342104055809	6043
682501413612744704	3709
682501429983100928	10259
682501431673356288	2966
682501434890399744	211
682501438107447296	10259
682501484827820032	8578
682501496374734849	6640
682501498190868481	6117
682501522161287168	8578
682501532005216256	1580
682501542289760256	3709
682501546714763264	6640
682501581183545345	5048
682501606915596288	4435
682501614951874560	8578
682501623273369600	10259
682501638792298498	1580
682501677606420481	10499
682501728982401025	4825
682501731243147265	4825
682501739661115392	4825
682501750872489984	2966
682501801539694592	211
682501823534620672	3709
682501850210385920	3709
682501908133736449	9240
682501910453157888	9240
682501912739069952	9240
682501917306654720	6043
682501918321733632	9240
682501920427237376	9240
682501922520182784	9240
682501949447647233	8578
682501951133712384	4435
682501963674697728	8578
682501981437562880	211
682501990207852544	4435
682501992929976320	1580
682502066426765312	5048
682502098433523712	1580
682502098597113856	211
682502164934168576	211
682502173972889600	8578
682502206474596352	3709
682502213357404160	8578
682502285583343616	4435
682502310958874624	3709
682502332370808833	8578
682502341673746433	8578
682502387622375424	10259
682502412314132480	6640
682502454525706241	8578
682502457130364928	9240
682502462058672128	10259
682502469117673472	3709
682502472435412992	6117
682502474155077633	4435
682502501933936642	2108
682502533718388736	3709
682502591742357504	4435
682502595789852674	6640
682502612948758528	10499
682502648529072128	3709
682502657123184640	211
682502704707551232	211
682502706892791809	4435
682502718796230656	6640
682502721342205952	4435
682502724081061888	6640
682502748223438848	1580
682502753063669760	4435
682502785707982848	3709
682502796797677568	8578
682502844222693376	1580
682502852061847552	10259
682502864879628288	8578
682502866653835264	6640
682502882013409280	10259
682502891177963521	3709
682502905648287744	3709
682502930679894016	8578
682502933133524992	1580
682502972962680832	211
682503037022244864	6640
682503041514344448	8578
682503043838033920	8578
682503086078844928	3709
682503104143687680	10499
682503112955936768	2322
682503121633964033	8578
682503131633192960	4435
682503157738532864	4435
682503160649351168	4435
682503163988054016	4435
682503174738046976	6640
682503205058666496	4825
682503225136824320	4435
682503227947020288	3709
682503233542172672	2966
682503260608053249	6043
682503268715606016	10499
682503281889947648	10499
682503393231912960	6640
682503399913459712	10499
682503459627757568	8578
682503505416974336	10499
682503509460299776	8578
682503510500478980	5048
682503529030877184	3709
682503563453591552	4435
682503564556693504	8578
682503571372388353	3709
682503689471406081	3709
682503696341688320	6321
682503746962718720	1580
682503760367726592	4435
682503803506143232	6043
682503823953272832	6321
682503855314178048	6640
682503862998183938	8578
682503898368741376	211
682503907969511424	10699
682503909131333632	1580
682503932883681280	3709
682503938604707840	10699
682503948591337472	6640
682503969143402498	8578
682503978198953984	3709
682504004094574592	10259
682504015771516928	211
682504023023443968	8578
682504025246273536	3709
682504034473906176	6321
682504035807657984	6043
682504050282229760	5048
682504067948621824	2966
682504073975873536	3709
682504184772558848	4825
682504186664194048	6640
682504189986127872	211
682504210756272128	10499
682504259754131457	3709
682504273335300096	6321
682504278427201537	2361
682504282546003969	1580
682504350862864386	4435
682504359582785536	1580
682504360169963520	8578
682504385503559680	8578
682504400674402304	1580
682504400900894720	2322
682504407443992576	10699
682504431875801089	8578
682504458337665025	8578
682504483507576832	8578
682504491388764162	8578
682504503308890112	8578
682504503703257088	211
682504519033438208	8578
682504528172859392	10699
682504562616446976	3709
682504567901257728	2966
682504590181400576	4435
682504654828232704	211
682504693180973056	8578
682504699791196160	1580
682504703901589504	3709
682504714081144832	3709
682504740975034369	4435
682504765868240896	6640
682504773199900672	10259
682504789658333184	6117
682504794997682176	211
682504797132582912	4435
682504798990659584	6321
682504845337702400	6640
682504849766903808	4825
682504850748387328	4825
682504894687870977	8578
682504948895068160	8578
682504962740490241	10499
682504971926024193	10259
682504976682364928	8578
682504991987339264	211
682505011578941441	4435
682505037428473856	10259
682505041731842049	211
682505051919781888	10259
682505064745795584	4435
682505098170396672	5048
682505128818126848	5048
682505203736797184	211
682505251144859652	8578
682505251811934209	6043
682505282774261760	5048
682505295659167744	8194
682505324742455296	2966
682505343574913024	8578
682505367125921792	8194
682505393227067392	3709
682505425913249792	4825
682505427704217604	4435
682505433509183488	6043
682505440857600000	4435
682505469689237508	8578
682505539222384640	4825
682505541927743493	211
682505545866149888	8578
682505600673157121	211
682505601923059713	6117
682505623620157440	10499
682505646932144128	1580
682505651986247680	211
682505688984219648	6043
682505692243189761	8578
682505692750721024	10699
682505717220261888	2361
682505718361141248	3709
682505738799988736	3709
682505784396247040	1580
682505811529199617	6117
682505833763176448	10699
682505834350395392	4435
682505860799676416	9240
682505871537082368	8578
682505892714119168	10499
682505892768673792	2361
682505927019331584	4825
682505961618145280	2361
682505966462615553	1580
682506032426385409	1580
682506034074808320	6043
682506048297668608	211
682506067021017088	6640
682506094363676672	3709
682506143646806016	3709
682506153394356224	6640
682506168959397888	3709
682506178874703872	6043
682506182666383360	2361
682506239587291136	2361
682506252648341504	211
682506257450807297	3709
682506268876128256	10499
682506311620268032	4825
682506322194132992	10259
682506322257047552	2361
682506340187684868	1580
682506355681398784	8578
682506357761769476	3709
682506359972216832	3709
682506387642036224	6043
682506423943737344	8578
682506425814376448	10499
682506436249784320	3709
682506466696245248	8578
682506485415411714	8578
682506498023514112	8578
682506498564554752	2966
682506503421620224	6043
682506533515726848	211
682506544689328128	4825
682506557318426625	2966
682506565774118913	10499
682506614260285440	6321
682506621965197313	4825
682506624846663680	8578
682506656626950144	3709
682506662775812096	3709
682506669331509249	8578
682506683558572032	1580
682506699270414336	9240
682506733663719424	10259
682506737350520832	4435
682506742379495424	6117
682506773916467201	6321
682506781122236417	1580
682506834331185152	3709
682506897610686464	4435
682506943232106496	9240
682506989096845312	1580
682507027139158016	10699
682507035372564480	4435
682507058470608896	2322
682507098786250752	8578
682507105719422976	6043
682507123222310912	8578
682507144030195712	1580
682507185553838080	2361
682507259063185412	4825
682507264188641282	3709
682507283549536256	8578
682507295801118720	5048
682507339300220929	6321
682507354068365312	3709
682507359009161216	3709
682507370627514368	211
682507377258708992	4435
682507378399547392	6043
682507411467440128	4435
682507413283586049	6043
682507496813162496	8578
682507523165917184	4435
682507557454348288	4825
682507565092192257	8578
682507576186146816	4435
682507581051547648	9240
682507581991075841	9240
682507677616963584	10259
682507709447573504	5048
682507730221948928	5048
682507745594052608	211
682507751562567680	2108
682507807736885248	8578
682507812275154945	10259
682507818465947648	3709
682507862480916480	6043
682507887940366336	6043
